date,product,region,channel,promo,price,units,sales
19-05-2023,Product_3,West,Online,0,32.15,128,4115.2
19-05-2023,Product_3,South,Retail,0,42.73,120,5127.6
19-05-2023,Product_1,West,Online,1,40.86,123,5025.78
20-05-2023,Product_2,West,Online,0,33.88,91,3083.08
20-05-2023,Product_3,West,Retail,0,35.88,79,2834.52
20-05-2023,Product_4,South,Online,1,46.46,140,6504.4
20-05-2023,Product_2,East,Retail,0,41.7,138,5754.6
20-05-2023,Product_1,East,Online,0,40.77,89,3628.53
20-05-2023,Product_5,North,Online,0,33.11,144,4767.84
20-05-2023,Product_3,South,Retail,0,48.91,109,5331.19
20-05-2023,Product_4,West,Retail,0,42.64,104,4434.56
20-05-2023,Product_1,South,Retail,0,38,75,2850
20-05-2023,Product_5,East,Online,0,46.01,133,6119.33
21-05-2023,Product_5,North,Retail,0,47.82,125,5977.5
21-05-2023,Product_3,North,Online,0,33.57,166,5572.62
21-05-2023,Product_4,North,Online,0,28.66,134,3840.44
21-05-2023,Product_2,South,Retail,0,50.38,97,4886.86
21-05-2023,Product_1,South,Retail,0,33.51,66,2211.66
21-05-2023,Product_1,East,Online,0,51.81,99,5129.19
21-05-2023,Product_5,West,Online,1,44.82,138,6185.16
21-05-2023,Product_2,East,Online,0,41.41,107,4430.87
21-05-2023,Product_3,South,Retail,1,36.89,126,4648.14
21-05-2023,Product_4,West,Retail,0,44.97,96,4317.12
22-05-2023,Product_5,West,Online,0,30.59,175,5353.25
22-05-2023,Product_3,East,Retail,0,34.42,69,2374.98
22-05-2023,Product_1,South,Online,1,42.91,124,5320.84
22-05-2023,Product_1,East,Online,0,26.76,121,3237.96
22-05-2023,Product_4,South,Retail,0,34.31,85,2916.35
22-05-2023,Product_2,South,Online,0,38.7,74,2863.8
22-05-2023,Product_4,East,Retail,0,32.04,171,5478.84
22-05-2023,Product_3,South,Retail,0,37.02,97,3590.94
22-05-2023,Product_2,East,Online,0,42.78,122,5219.16
22-05-2023,Product_5,East,Online,0,42.38,95,4026.1
23-05-2023,Product_2,North,Online,0,36.22,97,3513.34
23-05-2023,Product_1,West,Retail,0,43.69,87,3801.03
23-05-2023,Product_2,East,Retail,0,35.81,112,4010.72
23-05-2023,Product_5,West,Online,0,43.35,135,5852.25
23-05-2023,Product_3,South,Retail,0,32.05,158,5063.9
23-05-2023,Product_3,East,Retail,0,39.01,126,4915.26
23-05-2023,Product_4,South,Online,1,38.63,168,6489.84
23-05-2023,Product_1,East,Retail,0,43.03,99,4259.97
23-05-2023,Product_5,North,Online,0,44.12,92,4059.04
23-05-2023,Product_4,East,Retail,0,37.7,150,5655
24-05-2023,Product_3,West,Online,0,46.14,64,2952.96
24-05-2023,Product_5,North,Online,1,42.99,128,5502.72
24-05-2023,Product_2,East,Retail,0,49.76,141,7016.16
24-05-2023,Product_2,South,Retail,0,41.17,104,4281.68
24-05-2023,Product_4,West,Retail,0,46.88,147,6891.36
24-05-2023,Product_1,East,Retail,0,26.43,138,3647.34
24-05-2023,Product_1,North,Retail,0,42.24,104,4392.96
24-05-2023,Product_5,West,Online,0,33.92,101,3425.92
24-05-2023,Product_3,North,Online,0,39.59,181,7165.79
24-05-2023,Product_4,North,Retail,0,38.84,75,2913
25-05-2023,Product_3,West,Online,0,51.2,125,6400
25-05-2023,Product_3,South,Retail,0,39.31,174,6839.94
25-05-2023,Product_4,North,Online,1,45.36,164,7439.04
25-05-2023,Product_2,South,Retail,0,42.84,111,4755.24
25-05-2023,Product_5,North,Retail,0,27.49,118,3243.82
25-05-2023,Product_1,South,Online,0,41.22,124,5111.28
25-05-2023,Product_4,South,Online,0,35.82,110,3940.2
25-05-2023,Product_1,North,Online,0,48.1,125,6012.5
25-05-2023,Product_2,North,Retail,0,46.45,114,5295.3
25-05-2023,Product_5,South,Retail,0,34.52,141,4867.32
26-05-2023,Product_4,South,Retail,0,40.26,150,6039
26-05-2023,Product_5,North,Online,0,30.74,55,1690.7
26-05-2023,Product_4,North,Online,0,40.71,105,4274.55
26-05-2023,Product_2,North,Online,1,41.63,154,6411.02
26-05-2023,Product_5,South,Online,0,43.9,148,6497.2
26-05-2023,Product_3,West,Online,0,41.43,88,3645.84
26-05-2023,Product_3,South,Online,1,31.64,192,6074.88
26-05-2023,Product_2,South,Online,1,37.24,157,5846.68
26-05-2023,Product_1,South,Online,1,38.53,101,3891.53
26-05-2023,Product_1,North,Retail,0,42.15,126,5310.9
27-05-2023,Product_5,East,Online,0,46.85,96,4497.6
27-05-2023,Product_3,West,Retail,1,47.15,119,5610.85
27-05-2023,Product_2,East,Retail,0,36.85,111,4090.35
27-05-2023,Product_3,East,Online,1,41.01,108,4429.08
27-05-2023,Product_1,West,Online,0,36.07,115,4148.05
27-05-2023,Product_5,North,Retail,0,45.19,103,4654.57
27-05-2023,Product_4,North,Online,0,42.24,114,4815.36
27-05-2023,Product_1,South,Online,1,34.15,132,4507.8
27-05-2023,Product_4,South,Online,0,34.24,103,3526.72
27-05-2023,Product_2,North,Retail,0,36.51,103,3760.53
28-05-2023,Product_3,South,Retail,0,42.94,101,4336.94
28-05-2023,Product_5,West,Retail,0,43.25,131,5665.75
28-05-2023,Product_4,West,Online,0,32.08,95,3047.6
28-05-2023,Product_2,North,Online,1,39.6,116,4593.6
28-05-2023,Product_5,North,Online,0,36.47,91,3318.77
28-05-2023,Product_4,South,Online,0,29.41,110,3235.1
28-05-2023,Product_3,North,Online,0,29.07,126,3662.82
28-05-2023,Product_1,West,Retail,0,37.05,164,6076.2
28-05-2023,Product_1,South,Online,0,45.16,59,2664.44
28-05-2023,Product_2,West,Online,1,40.15,87,3493.05
29-05-2023,Product_4,East,Online,0,43.6,110,4796
29-05-2023,Product_5,West,Online,0,30.28,109,3300.52
29-05-2023,Product_4,West,Online,1,44.66,131,5850.46
29-05-2023,Product_3,East,Online,0,46.3,86,3981.8
29-05-2023,Product_2,North,Online,0,38.86,141,5479.26
29-05-2023,Product_2,East,Retail,0,35.46,120,4255.2
29-05-2023,Product_3,West,Retail,0,40.8,84,3427.2
29-05-2023,Product_5,East,Online,0,32.42,113,3663.46
29-05-2023,Product_1,East,Online,0,43.05,104,4477.2
29-05-2023,Product_1,North,Online,1,51.57,94,4847.58
30-05-2023,Product_5,South,Online,0,35.02,50,1751
30-05-2023,Product_5,East,Online,0,50.77,138,7006.26
30-05-2023,Product_3,South,Retail,0,44.14,120,5296.8
30-05-2023,Product_4,North,Online,0,39.98,101,4037.98
30-05-2023,Product_2,East,Retail,0,37.45,76,2846.2
30-05-2023,Product_1,East,Online,1,33.7,106,3572.2
30-05-2023,Product_4,West,Online,0,51.12,71,3629.52
30-05-2023,Product_3,North,Online,0,44.34,75,3325.5
30-05-2023,Product_1,North,Online,0,35.4,110,3894
30-05-2023,Product_2,West,Retail,0,36.59,114,4171.26
31-05-2023,Product_3,North,Online,0,41.92,101,4233.92
31-05-2023,Product_3,East,Online,0,45.65,115,5249.75
31-05-2023,Product_4,North,Retail,1,47.81,88,4207.28
31-05-2023,Product_5,North,Retail,0,39.21,88,3450.48
31-05-2023,Product_2,North,Online,0,32.09,100,3209
31-05-2023,Product_4,West,Retail,0,38.15,102,3891.3
31-05-2023,Product_5,South,Online,0,43.77,126,5515.02
31-05-2023,Product_1,North,Retail,0,51.32,90,4618.8
31-05-2023,Product_1,West,Online,0,46.64,107,4990.48
31-05-2023,Product_2,South,Online,0,31.74,102,3237.48
01-06-2023,Product_5,West,Retail,0,35.28,98,3457.44
01-06-2023,Product_4,West,Retail,0,48.92,144,7044.48
01-06-2023,Product_2,North,Retail,0,40.35,86,3470.1
01-06-2023,Product_3,North,Online,0,43.78,129,5647.62
01-06-2023,Product_3,South,Retail,0,45.94,101,4639.94
01-06-2023,Product_1,West,Retail,0,36.7,81,2972.7
01-06-2023,Product_2,South,Online,0,42.7,82,3501.4
01-06-2023,Product_5,North,Online,0,54.35,134,7282.9
01-06-2023,Product_1,North,Retail,0,41.11,56,2302.16
01-06-2023,Product_4,East,Online,0,39.11,95,3715.45
02-06-2023,Product_3,West,Online,0,34.79,123,4279.17
02-06-2023,Product_5,West,Retail,0,31.2,115,3588
02-06-2023,Product_2,North,Retail,0,50.55,120,6066
02-06-2023,Product_1,East,Retail,0,47.98,133,6381.34
02-06-2023,Product_1,North,Online,0,39.32,105,4128.6
02-06-2023,Product_3,North,Retail,0,36.57,114,4168.98
02-06-2023,Product_2,South,Retail,0,39.68,90,3571.2
02-06-2023,Product_4,East,Online,0,35.99,127,4570.73
02-06-2023,Product_4,North,Retail,0,36.53,115,4200.95
02-06-2023,Product_5,North,Retail,0,45.77,116,5309.32
03-06-2023,Product_1,West,Retail,1,36.73,167,6133.91
03-06-2023,Product_4,North,Online,0,35.17,97,3411.49
03-06-2023,Product_1,East,Online,0,40.37,69,2785.53
03-06-2023,Product_3,North,Online,1,41.74,154,6427.96
03-06-2023,Product_2,South,Online,1,41.92,174,7294.08
03-06-2023,Product_5,West,Retail,0,40.84,108,4410.72
03-06-2023,Product_2,West,Retail,0,34.41,57,1961.37
03-06-2023,Product_5,South,Retail,0,41.31,105,4337.55
03-06-2023,Product_4,South,Online,0,48.38,154,7450.52
03-06-2023,Product_3,East,Online,0,34.28,113,3873.64
04-06-2023,Product_5,South,Online,1,46.58,133,6195.14
04-06-2023,Product_4,North,Retail,0,40.63,108,4388.04
04-06-2023,Product_4,East,Online,0,32.62,71,2316.02
04-06-2023,Product_3,East,Online,0,37.69,97,3655.93
04-06-2023,Product_2,South,Online,0,46.52,88,4093.76
04-06-2023,Product_1,West,Online,1,47.56,133,6325.48
04-06-2023,Product_3,West,Retail,0,28.2,97,2735.4
04-06-2023,Product_1,South,Retail,0,40.57,92,3732.44
04-06-2023,Product_5,West,Retail,0,33.54,114,3823.56
04-06-2023,Product_2,East,Retail,0,35.01,119,4166.19
05-06-2023,Product_4,East,Retail,1,54.72,146,7989.12
05-06-2023,Product_1,West,Retail,0,45.21,78,3526.38
05-06-2023,Product_2,North,Retail,0,33.93,104,3528.72
05-06-2023,Product_4,South,Retail,0,39.6,98,3880.8
05-06-2023,Product_3,South,Online,1,31.57,145,4577.65
05-06-2023,Product_5,West,Online,0,40.7,93,3785.1
05-06-2023,Product_3,North,Online,1,46.3,91,4213.3
05-06-2023,Product_1,East,Online,0,36.08,117,4221.36
05-06-2023,Product_5,East,Online,0,44.1,107,4718.7
05-06-2023,Product_2,West,Online,0,40.66,118,4797.88
06-06-2023,Product_3,East,Retail,0,41.03,108,4431.24
06-06-2023,Product_1,North,Retail,1,40,201,8040
06-06-2023,Product_2,East,Retail,0,40.28,100,4028
06-06-2023,Product_3,South,Retail,0,28.78,105,3021.9
06-06-2023,Product_5,East,Online,0,37.31,123,4589.13
06-06-2023,Product_4,East,Retail,0,37.8,133,5027.4
06-06-2023,Product_2,North,Retail,0,34.16,137,4679.92
06-06-2023,Product_1,West,Online,0,46.41,77,3573.57
06-06-2023,Product_5,South,Retail,0,36.94,120,4432.8
06-06-2023,Product_4,South,Retail,0,44.37,121,5368.77
07-06-2023,Product_2,West,Online,0,47.57,93,4424.01
07-06-2023,Product_4,North,Online,0,22.55,115,2593.25
07-06-2023,Product_1,South,Retail,1,44.82,143,6409.26
07-06-2023,Product_2,North,Online,1,48.57,102,4954.14
07-06-2023,Product_4,East,Online,0,38.76,80,3100.8
07-06-2023,Product_5,West,Retail,0,40.95,127,5200.65
07-06-2023,Product_5,North,Online,0,43.47,109,4738.23
07-06-2023,Product_3,West,Retail,0,37.81,64,2419.84
07-06-2023,Product_3,North,Retail,0,39.7,109,4327.3
07-06-2023,Product_1,East,Retail,0,47.36,108,5114.88
08-06-2023,Product_4,South,Online,0,43.07,142,6115.94
08-06-2023,Product_4,East,Retail,0,36.09,137,4944.33
08-06-2023,Product_1,East,Retail,0,53.84,90,4845.6
08-06-2023,Product_3,West,Online,1,48.77,137,6681.49
08-06-2023,Product_3,North,Online,0,44.2,130,5746
08-06-2023,Product_5,North,Retail,0,43.76,131,5732.56
08-06-2023,Product_1,North,Online,0,48.27,69,3330.63
08-06-2023,Product_2,North,Retail,0,40.28,137,5518.36
08-06-2023,Product_5,South,Online,0,41.22,61,2514.42
08-06-2023,Product_2,South,Retail,0,37.82,125,4727.5
09-06-2023,Product_3,East,Online,0,31.22,113,3527.86
09-06-2023,Product_4,West,Retail,0,44.95,65,2921.75
09-06-2023,Product_2,East,Online,1,34.29,132,4526.28
09-06-2023,Product_5,South,Online,1,35.18,87,3060.66
09-06-2023,Product_2,South,Online,0,44.09,94,4144.46
09-06-2023,Product_1,North,Retail,0,51.9,101,5241.9
09-06-2023,Product_4,North,Online,0,39.53,92,3636.76
09-06-2023,Product_3,North,Online,0,47.23,81,3825.63
09-06-2023,Product_1,East,Retail,1,43.88,156,6845.28
09-06-2023,Product_5,North,Retail,0,46.35,101,4681.35
10-06-2023,Product_4,South,Online,0,28.65,82,2349.3
10-06-2023,Product_1,West,Online,0,34.48,128,4413.44
10-06-2023,Product_1,East,Online,0,29.64,103,3052.92
10-06-2023,Product_5,East,Online,0,43.38,119,5162.22
10-06-2023,Product_3,West,Online,0,36.36,134,4872.24
10-06-2023,Product_5,West,Retail,0,46.27,88,4071.76
10-06-2023,Product_4,East,Retail,0,45.53,94,4279.82
10-06-2023,Product_2,West,Retail,0,32.18,81,2606.58
10-06-2023,Product_2,North,Retail,0,30.17,103,3107.51
10-06-2023,Product_3,North,Retail,0,42.98,93,3997.14
11-06-2023,Product_1,East,Retail,0,42.79,109,4664.11
11-06-2023,Product_5,East,Retail,1,28.31,100,2831
11-06-2023,Product_5,West,Retail,0,33.86,115,3893.9
11-06-2023,Product_1,North,Online,1,42.9,140,6006
11-06-2023,Product_3,North,Online,0,40.63,126,5119.38
11-06-2023,Product_4,West,Retail,0,47.19,99,4671.81
11-06-2023,Product_2,West,Retail,0,45.7,95,4341.5
11-06-2023,Product_2,South,Retail,0,31.2,115,3588
11-06-2023,Product_4,North,Retail,0,36.69,110,4035.9
11-06-2023,Product_3,West,Retail,1,41.58,111,4615.38
12-06-2023,Product_4,East,Retail,0,43.2,119,5140.8
12-06-2023,Product_2,East,Retail,0,49.66,88,4370.08
12-06-2023,Product_3,North,Retail,0,45.74,95,4345.3
12-06-2023,Product_5,East,Retail,0,37.08,84,3114.72
12-06-2023,Product_1,West,Retail,0,35.83,91,3260.53
12-06-2023,Product_2,North,Retail,0,40.47,106,4289.82
12-06-2023,Product_1,South,Online,0,29.18,64,1867.52
12-06-2023,Product_3,East,Retail,0,42.67,107,4565.69
12-06-2023,Product_4,North,Retail,0,41.07,69,2833.83
12-06-2023,Product_5,North,Online,0,41.12,88,3618.56
13-06-2023,Product_3,South,Retail,0,24.6,92,2263.2
13-06-2023,Product_2,West,Retail,0,35.37,94,3324.78
13-06-2023,Product_2,South,Online,0,42.49,72,3059.28
13-06-2023,Product_5,South,Retail,0,31.09,93,2891.37
13-06-2023,Product_4,East,Online,1,42,82,3444
13-06-2023,Product_1,South,Retail,0,41.38,114,4717.32
13-06-2023,Product_5,East,Retail,0,53.66,63,3380.58
13-06-2023,Product_3,East,Retail,0,44.91,100,4491
13-06-2023,Product_1,North,Online,0,36.06,100,3606
13-06-2023,Product_4,West,Retail,0,36.8,128,4710.4
14-06-2023,Product_1,East,Retail,0,51.7,94,4859.8
14-06-2023,Product_4,North,Online,0,36.83,82,3020.06
14-06-2023,Product_2,South,Retail,0,41.46,144,5970.24
14-06-2023,Product_5,South,Online,0,39.5,79,3120.5
14-06-2023,Product_3,East,Retail,0,45.61,107,4880.27
14-06-2023,Product_4,South,Online,0,52.01,106,5513.06
14-06-2023,Product_1,North,Retail,0,47.52,116,5512.32
14-06-2023,Product_3,West,Retail,0,42.28,110,4650.8
14-06-2023,Product_2,East,Online,0,42.96,103,4424.88
14-06-2023,Product_5,North,Online,0,37.82,115,4349.3
15-06-2023,Product_2,East,Online,0,40.68,125,5085
15-06-2023,Product_1,East,Retail,0,48.74,116,5653.84
15-06-2023,Product_5,South,Online,1,47.94,146,6999.24
15-06-2023,Product_1,North,Online,0,40.49,109,4413.41
15-06-2023,Product_2,North,Online,1,41.81,95,3971.95
15-06-2023,Product_4,North,Online,0,43.71,120,5245.2
15-06-2023,Product_5,East,Online,0,44.15,125,5518.75
15-06-2023,Product_3,East,Online,0,33.49,79,2645.71
15-06-2023,Product_4,West,Online,0,49.81,62,3088.22
15-06-2023,Product_3,West,Online,0,27.06,103,2787.18
16-06-2023,Product_4,West,Online,0,42.9,68,2917.2
16-06-2023,Product_5,North,Online,0,36.31,109,3957.79
16-06-2023,Product_3,West,Retail,0,45.42,92,4178.64
16-06-2023,Product_3,East,Online,0,32.18,122,3925.96
16-06-2023,Product_4,East,Retail,0,36.33,94,3415.02
16-06-2023,Product_5,South,Online,0,39.73,113,4489.49
16-06-2023,Product_1,North,Online,0,47.97,94,4509.18
16-06-2023,Product_1,West,Online,0,43.9,95,4170.5
16-06-2023,Product_2,South,Online,0,32.94,73,2404.62
16-06-2023,Product_2,East,Online,0,32.52,78,2536.56
17-06-2023,Product_5,West,Retail,0,40.92,114,4664.88
17-06-2023,Product_3,West,Online,0,38.63,100,3863
17-06-2023,Product_1,South,Online,0,53.9,110,5929
17-06-2023,Product_2,East,Retail,0,43.5,100,4350
17-06-2023,Product_2,North,Retail,0,39.26,94,3690.44
17-06-2023,Product_1,North,Online,0,38.6,141,5442.6
17-06-2023,Product_4,West,Retail,0,34.81,105,3655.05
17-06-2023,Product_3,South,Online,0,35.9,60,2154
17-06-2023,Product_5,South,Online,0,39.46,157,6195.22
17-06-2023,Product_4,North,Online,0,29.29,124,3631.96
18-06-2023,Product_3,North,Online,0,40.36,94,3793.84
18-06-2023,Product_5,West,Online,0,47.27,112,5294.24
18-06-2023,Product_4,North,Online,0,48.96,155,7588.8
18-06-2023,Product_1,East,Online,1,32.85,83,2726.55
18-06-2023,Product_5,North,Retail,0,38.45,100,3845
18-06-2023,Product_2,South,Retail,1,27.26,129,3516.54
18-06-2023,Product_4,East,Retail,1,41.84,153,6401.52
18-06-2023,Product_1,West,Retail,0,38.78,50,1939
18-06-2023,Product_2,West,Retail,1,39.86,121,4823.06
18-06-2023,Product_3,East,Online,0,33.27,74,2461.98
19-06-2023,Product_3,South,Online,0,34.92,93,3247.56
19-06-2023,Product_4,North,Retail,0,40.91,118,4827.38
19-06-2023,Product_4,West,Retail,0,45.07,100,4507
19-06-2023,Product_1,East,Online,0,38.87,139,5402.93
19-06-2023,Product_5,East,Online,0,39.85,108,4303.8
19-06-2023,Product_2,West,Retail,0,34.79,65,2261.35
19-06-2023,Product_5,North,Online,1,33.2,87,2888.4
19-06-2023,Product_3,West,Online,0,39.53,127,5020.31
19-06-2023,Product_1,North,Online,0,37.31,115,4290.65
19-06-2023,Product_2,East,Online,1,41.19,160,6590.4
20-06-2023,Product_1,West,Online,0,45.59,106,4832.54
20-06-2023,Product_3,North,Online,0,41.1,80,3288
20-06-2023,Product_5,North,Retail,0,42.33,106,4486.98
20-06-2023,Product_5,East,Online,0,45.63,104,4745.52
20-06-2023,Product_3,West,Online,0,37.65,94,3539.1
20-06-2023,Product_4,North,Retail,0,26.44,129,3410.76
20-06-2023,Product_2,West,Online,0,40.26,68,2737.68
20-06-2023,Product_2,East,Retail,1,38.71,90,3483.9
20-06-2023,Product_1,South,Online,0,30.25,125,3781.25
20-06-2023,Product_4,East,Online,0,34.95,139,4858.05
21-06-2023,Product_2,South,Online,0,44.34,112,4966.08
21-06-2023,Product_5,East,Online,0,45.77,83,3798.91
21-06-2023,Product_5,West,Retail,0,40.43,63,2547.09
21-06-2023,Product_4,East,Online,1,37.09,165,6119.85
21-06-2023,Product_1,South,Retail,0,45.16,94,4245.04
21-06-2023,Product_2,North,Online,0,31.54,113,3564.02
21-06-2023,Product_1,East,Online,1,38.43,103,3958.29
21-06-2023,Product_3,East,Online,0,38.16,104,3968.64
21-06-2023,Product_3,North,Online,1,35.74,89,3180.86
21-06-2023,Product_4,North,Retail,0,47.26,105,4962.3
22-06-2023,Product_2,North,Retail,0,44.77,91,4074.07
22-06-2023,Product_5,South,Retail,0,51.97,115,5976.55
22-06-2023,Product_4,West,Retail,1,36.91,151,5573.41
22-06-2023,Product_3,North,Retail,0,36.45,61,2223.45
22-06-2023,Product_1,West,Online,0,30.87,105,3241.35
22-06-2023,Product_1,South,Retail,0,41.69,109,4544.21
22-06-2023,Product_2,West,Retail,0,42.46,98,4161.08
22-06-2023,Product_5,West,Online,0,41.21,111,4574.31
22-06-2023,Product_3,East,Online,0,40.31,105,4232.55
22-06-2023,Product_4,South,Online,0,39.88,131,5224.28
23-06-2023,Product_2,East,Online,0,34.98,87,3043.26
23-06-2023,Product_1,East,Retail,1,36.27,106,3844.62
23-06-2023,Product_2,North,Retail,1,43.36,151,6547.36
23-06-2023,Product_5,West,Retail,0,36.22,130,4708.6
23-06-2023,Product_1,West,Retail,0,42.82,129,5523.78
23-06-2023,Product_5,South,Retail,0,42.93,157,6740.01
23-06-2023,Product_4,North,Online,0,42.33,122,5164.26
23-06-2023,Product_3,North,Online,0,47.71,86,4103.06
23-06-2023,Product_3,South,Retail,0,25.76,111,2859.36
23-06-2023,Product_4,South,Online,0,49.71,135,6710.85
24-06-2023,Product_2,East,Retail,0,44.56,75,3342
24-06-2023,Product_1,West,Retail,0,38.05,127,4832.35
24-06-2023,Product_3,South,Retail,0,37.2,72,2678.4
24-06-2023,Product_2,West,Online,0,44.31,80,3544.8
24-06-2023,Product_4,East,Online,0,41.03,107,4390.21
24-06-2023,Product_1,South,Online,0,33.6,84,2822.4
24-06-2023,Product_3,West,Online,0,42.35,109,4616.15
24-06-2023,Product_4,South,Online,0,42.78,139,5946.42
24-06-2023,Product_5,East,Online,0,41.71,137,5714.27
24-06-2023,Product_5,North,Online,0,34.6,117,4048.2
25-06-2023,Product_3,North,Retail,0,49.42,88,4348.96
25-06-2023,Product_4,South,Retail,0,32.67,87,2842.29
25-06-2023,Product_3,South,Retail,0,44.79,111,4971.69
25-06-2023,Product_4,North,Retail,0,36.58,93,3401.94
25-06-2023,Product_5,West,Online,0,31.69,125,3961.25
25-06-2023,Product_5,North,Retail,0,30.44,114,3470.16
25-06-2023,Product_2,South,Online,0,40.37,113,4561.81
25-06-2023,Product_1,West,Online,0,43.14,66,2847.24
25-06-2023,Product_1,North,Online,0,45.09,107,4824.63
25-06-2023,Product_2,North,Retail,0,42.83,78,3340.74
26-06-2023,Product_5,West,Retail,0,46.75,93,4347.75
26-06-2023,Product_3,East,Online,0,42.01,109,4579.09
26-06-2023,Product_2,West,Retail,0,40.37,103,4158.11
26-06-2023,Product_3,South,Retail,0,41.79,108,4513.32
